Timestamp,E_Active,I_neutral,ITHD1,PF_avg,V_12,V_2,V_31,VTHD2
2018-11-25 14:49:12,811.1,6.585,22.0,0.952,411.01,238.53,407.11,2.5
2018-11-25 14:50:12,811.2,6.57,22.6,0.952,410.92,238.35,406.93,2.6
2018-11-25 14:51:13,811.3,6.555,22.0,0.953,410.83,238.35,407.02,2.5
2018-11-25 14:52:13,811.4,6.36,21.3,0.952,410.74,238.17,407.11,2.5
2018-11-25 14:53:14,811.5,6.405,21.6,0.952,410.74,238.26,406.93,2.5
2018-11-25 14:54:14,811.7,6.3,21.4,0.953,410.83,238.26,407.02,2.6
2018-11-25 14:55:14,811.8,6.39,22.0,0.952,411.01,238.44,407.2,2.6
2018-11-25 14:56:15,811.9,6.435,21.2,0.953,410.83,238.26,407.11,2.6
2018-11-25 14:57:15,812.0,7.425,19.1,0.957,410.74,238.35,406.93,2.5
2018-11-25 14:58:16,812.1,7.425,18.8,0.957,410.74,238.17,406.3,2.5
2018-11-25 14:59:16,812.2,7.485,18.7,0.956,410.29,238.26,406.21,2.5
2018-11-25 15:00:16,812.3,6.465,21.2,0.953,410.65,238.17,406.48,2.6
2018-11-25 15:01:17,812.5,6.465,21.1,0.953,410.92,238.26,406.57,2.6
2018-11-25 15:02:17,812.6,6.435,21.4,0.952,410.65,238.35,406.39,2.5
2018-11-25 15:03:18,812.7,6.42,21.3,0.953,410.11,237.99,407.02,2.5
2018-11-25 15:04:18,812.8,6.42,21.8,0.952,410.02,238.08,406.21,2.5
2018-11-25 15:05:18,812.9,6.45,21.4,0.952,409.66,237.72,406.75,2.5
2018-11-25 15:06:19,813.0,6.465,21.2,0.953,410.74,238.08,406.12,2.5
2018-11-25 15:07:19,813.1,6.33,21.8,0.954,410.11,237.72,406.84,2.5
2018-11-25 15:08:19,813.3,6.42,21.7,0.953,410.47,238.17,406.3,2.6
2018-11-25 15:09:20,813.4,6.39,22.0,0.953,410.38,237.99,406.57,2.4
2018-11-25 15:10:20,813.5,6.39,21.5,0.952,410.38,237.99,406.48,2.5
2018-11-25 15:11:21,813.6,6.39,22.3,0.953,410.47,238.08,407.2,2.4
2018-11-25 15:12:21,813.7,6.465,21.1,0.953,410.2,237.9,406.39,2.5
2018-11-25 15:13:22,813.8,6.39,21.6,0.952,410.29,237.99,406.48,2.5
2018-11-25 15:14:22,813.9,6.39,21.0,0.954,410.38,237.99,406.39,2.4
2018-11-25 15:15:22,814.0,6.405,21.0,0.953,410.2,237.9,406.39,2.4
2018-11-25 15:16:23,814.2,6.405,21.7,0.953,410.47,237.99,406.84,2.4
2018-11-25 15:17:23,814.3,6.36,20.8,0.953,410.29,237.81,406.57,2.4
2018-11-25 15:18:24,814.4,6.435,21.5,0.952,410.11,237.9,406.66,2.4
2018-11-25 15:19:24,814.5,6.39,21.7,0.953,410.11,237.9,406.84,2.4
2018-11-25 15:20:24,814.6,6.405,21.9,0.952,409.84,237.72,406.75,2.4
2018-11-25 15:21:25,814.7,6.33,20.5,0.953,409.93,237.54,406.57,2.4
2018-11-25 15:22:25,814.8,6.375,21.6,0.953,410.47,238.17,405.94,2.3
2018-11-25 15:23:26,814.9,6.315,21.9,0.954,410.11,238.08,405.76,2.4
2018-11-25 15:24:26,815.1,6.39,21.5,0.952,410.47,237.99,406.48,2.5
2018-11-25 15:25:26,815.2,6.42,21.9,0.953,410.56,238.08,406.39,2.4
2018-11-25 15:26:27,815.3,6.345,21.8,0.953,410.74,238.26,406.84,2.5
2018-11-25 15:27:27,815.4,6.36,21.9,0.953,410.92,238.26,407.47,2.4
2018-11-25 15:28:28,815.5,6.36,21.6,0.953,411.28,238.44,406.93,2.4
2018-11-25 15:29:28,815.6,6.39,21.8,0.953,410.74,238.35,407.11,2.4
2018-11-25 15:30:28,815.7,6.375,21.3,0.952,411.19,238.53,407.02,2.4
2018-11-25 15:31:29,815.8,6.36,22.0,0.952,411.37,238.62,407.2,2.4
2018-11-25 15:32:29,816.0,6.36,21.5,0.952,411.1,238.53,406.93,2.4
2018-11-25 15:33:30,816.1,6.345,22.2,0.952,411.01,238.17,407.38,2.4
2018-11-25 15:34:30,816.2,6.315,21.6,0.954,412.0,238.62,407.38,2.4
2018-11-25 15:35:30,816.3,6.315,21.9,0.952,411.46,238.71,406.93,2.5
2018-11-25 15:36:31,816.4,6.345,22.2,0.953,411.91,238.62,407.2,2.4
2018-11-25 15:37:31,816.5,6.33,22.1,0.953,412.09,238.89,409.44,2.4
2018-11-25 15:38:31,816.6,6.315,21.9,0.953,412.0,238.98,409.17,2.3
2018-11-25 15:39:32,816.8,6.315,21.3,0.952,412.63,239.34,408.19,2.4
2018-11-25 15:40:32,816.9,6.285,21.6,0.954,412.18,239.16,408.27,2.4
2018-11-25 15:41:33,817.0,6.315,21.3,0.952,411.64,238.98,407.83,2.5
2018-11-25 15:42:33,817.1,7.455,18.4,0.957,412.71,239.16,407.83,2.5
2018-11-25 15:43:33,817.2,7.425,18.6,0.957,412.54,239.34,407.29,2.4
2018-11-25 15:44:34,817.3,7.425,18.3,0.957,412.8,239.34,408.01,2.5
2018-11-25 15:45:34,817.4,6.36,21.8,0.952,412.54,239.43,407.65,2.3
2018-11-25 15:46:35,817.6,6.3,21.4,0.954,412.54,239.25,407.92,2.5
2018-11-25 15:47:35,817.7,6.315,22.0,0.954,412.45,239.16,407.56,2.4
2018-11-25 15:48:35,817.8,6.39,21.2,0.953,411.46,238.62,408.63,2.4
2018-11-25 15:49:36,817.9,6.33,21.6,0.953,412.18,239.16,407.29,2.5
2018-11-25 15:50:36,818.0,6.345,21.6,0.953,412.09,239.25,407.47,2.5
2018-11-25 15:51:37,818.1,6.33,21.3,0.952,411.82,239.16,408.01,2.6
2018-11-25 15:52:37,818.2,6.345,21.9,0.953,411.91,238.98,408.45,2.4
2018-11-25 15:53:37,818.3,6.255,21.7,0.954,412.18,239.25,408.45,2.5
2018-11-25 15:54:38,818.5,6.3,21.6,0.954,412.0,239.25,407.56,2.4
2018-11-25 15:55:38,818.6,6.33,21.7,0.953,412.36,239.25,407.74,2.4
2018-11-25 15:56:38,818.7,6.33,21.7,0.953,412.09,239.25,407.56,2.4
2018-11-25 15:57:39,818.8,6.36,21.1,0.952,412.45,238.98,408.19,2.6
2018-11-25 15:58:39,818.9,6.33,21.7,0.953,411.91,238.8,408.72,2.4
2018-11-25 15:59:40,819.0,6.315,21.8,0.953,411.82,239.16,408.19,2.6
2018-11-25 16:00:40,819.1,6.315,21.9,0.953,412.54,239.07,408.19,2.6
2018-11-25 16:01:40,819.2,6.33,21.8,0.952,412.63,239.07,408.63,2.5
2018-11-25 16:02:41,819.4,6.315,21.2,0.953,412.18,239.43,408.01,2.5
2018-11-25 16:03:41,819.5,6.315,21.4,0.952,412.71,239.25,408.19,2.5
2018-11-25 16:04:42,819.6,6.36,21.9,0.952,411.64,238.62,408.81,2.4
2018-11-25 16:05:42,819.7,6.3,21.7,0.952,412.54,239.52,408.19,2.4
2018-11-25 16:06:42,819.8,6.315,22.3,0.952,411.64,238.8,408.72,2.5
2018-11-25 16:07:43,819.9,6.315,21.7,0.952,411.73,238.71,408.81,2.5
2018-11-25 16:08:43,820.0,6.33,21.8,0.952,411.28,238.8,408.72,2.4
2018-11-25 16:09:44,820.1,6.315,21.7,0.953,411.19,238.89,408.1,2.5
2018-11-25 16:10:44,820.3,6.39,21.9,0.952,411.01,238.62,408.63,2.4
2018-11-25 16:11:44,820.4,6.315,21.7,0.952,411.1,238.89,407.92,2.5
2018-11-25 16:12:45,820.5,6.33,21.3,0.952,412.63,238.98,408.01,2.6
2018-11-25 16:13:45,820.6,6.315,21.2,0.952,412.63,239.07,408.36,2.5
2018-11-25 16:14:46,820.7,6.315,22.1,0.953,412.63,239.43,407.65,2.4
2018-11-25 16:15:46,820.8,6.33,21.5,0.952,411.73,238.71,408.81,2.4
2018-11-25 16:16:46,820.9,6.3,21.9,0.952,412.18,238.71,408.36,2.5
2018-11-25 16:17:47,821.0,6.315,22.0,0.952,412.36,239.43,406.84,2.4
2018-11-25 16:18:47,821.1,6.255,21.5,0.951,411.1,239.07,407.38,2.5
2018-11-25 16:19:48,821.3,6.315,22.3,0.951,410.2,238.26,408.54,2.4
2018-11-25 16:20:48,821.4,6.3,21.2,0.952,412.27,239.43,406.3,2.8
2018-11-25 16:21:48,821.5,6.225,21.9,0.952,410.92,239.07,407.2,2.5
2018-11-25 16:22:49,821.6,6.27,21.7,0.951,412.09,238.35,408.27,2.7
2018-11-25 16:23:49,821.7,6.33,22.2,0.951,410.38,238.35,408.45,2.4
2018-11-25 16:24:50,821.8,6.27,22.1,0.952,410.92,238.98,407.56,2.4
2018-11-25 16:25:50,821.9,6.3,21.1,0.951,412.45,239.43,406.75,2.6
2018-11-25 16:26:50,822.0,7.395,19.4,0.956,410.56,238.35,408.54,2.4
2018-11-25 16:27:51,822.1,7.365,19.7,0.955,412.36,239.61,406.84,2.4
2018-11-25 16:28:51,822.3,7.35,18.7,0.956,411.28,238.53,408.9,2.4
2018-11-25 16:29:52,822.4,6.24,22.1,0.951,411.73,239.25,408.36,2.4
2018-11-25 16:30:52,822.5,6.225,22.3,0.95,411.91,239.34,408.27,2.4
2018-11-25 16:31:52,822.6,6.24,21.6,0.951,412.0,238.89,408.9,2.3
2018-11-25 16:32:53,822.7,6.24,21.9,0.95,412.8,239.34,408.72,2.3
2018-11-25 16:33:53,822.8,6.21,22.4,0.95,412.71,239.61,408.27,2.2
2018-11-25 16:34:54,822.9,6.255,21.9,0.951,412.71,239.34,408.63,2.3
2018-11-25 16:35:54,823.0,6.27,22.1,0.952,412.36,239.34,408.81,2.4
2018-11-25 16:36:54,823.1,6.24,21.9,0.951,412.63,239.52,408.54,2.3
2018-11-25 16:37:55,823.3,6.3,21.2,0.951,412.63,239.25,408.63,2.3
2018-11-25 16:38:55,823.4,6.285,21.8,0.951,412.71,239.16,408.63,2.4
2018-11-25 16:39:55,823.5,6.225,22.3,0.951,411.91,238.8,408.99,2.3
2018-11-25 16:40:56,823.6,6.24,21.9,0.951,412.71,239.34,408.1,2.4
2018-11-25 16:41:56,823.7,6.24,21.6,0.951,412.0,239.25,408.72,2.3
2018-11-25 16:42:57,823.8,6.225,22.3,0.951,412.36,239.61,408.01,2.2
2018-11-25 16:43:57,823.9,6.255,21.3,0.951,412.63,239.07,408.81,2.4
2018-11-25 16:44:57,824.0,6.285,22.5,0.951,412.54,239.52,407.29,2.3
2018-11-25 16:45:58,824.1,6.225,21.8,0.951,412.0,239.43,407.56,2.6
2018-11-25 16:46:58,824.2,6.27,21.8,0.951,412.71,239.43,407.29,2.2
2018-11-25 16:47:59,824.4,6.255,22.2,0.951,412.71,239.79,407.83,2.3
2018-11-25 16:48:59,824.5,6.255,21.9,0.951,413.07,239.52,408.45,2.4
2018-11-25 16:49:59,824.6,6.24,22.6,0.951,412.36,239.25,409.26,2.4
2018-11-25 16:51:00,824.7,6.225,22.1,0.952,413.16,239.79,409.08,2.4
2018-11-25 16:52:00,824.8,6.27,21.8,0.951,413.16,239.79,408.99,2.3
2018-11-25 16:53:01,824.9,6.24,22.4,0.951,412.98,239.52,409.26,2.3
2018-11-25 16:54:01,825.0,6.24,22.6,0.951,412.71,239.61,409.08,2.3
2018-11-25 16:55:01,825.1,6.24,21.6,0.951,413.16,239.87,408.9,2.3
2018-11-25 16:56:02,825.2,6.195,22.6,0.951,412.89,239.96,408.72,2.3
2018-11-25 16:57:02,825.3,6.24,21.3,0.951,413.16,239.52,409.08,2.4
2018-11-25 16:58:03,825.4,6.21,22.0,0.95,412.71,239.79,409.08,2.3
2018-11-25 16:59:03,825.6,6.24,22.0,0.951,413.16,239.96,409.17,2.3
2018-11-25 17:00:03,825.7,6.21,21.6,0.95,412.98,239.52,409.26,2.3
2018-11-25 17:01:04,825.8,6.225,22.3,0.951,412.63,239.43,409.26,2.3
2018-11-25 17:02:04,825.9,6.225,22.5,0.951,413.16,239.87,408.81,2.3
2018-11-25 17:03:05,826.0,6.255,22.4,0.95,412.18,239.34,408.9,2.3
2018-11-25 17:04:05,826.1,6.255,21.7,0.95,412.63,239.25,409.08,2.2
2018-11-25 17:05:05,826.2,6.21,22.6,0.951,412.27,239.61,408.27,2.3
2018-11-25 17:06:06,826.3,6.225,22.5,0.951,413.07,239.87,408.72,2.3
2018-11-25 17:07:06,826.4,6.225,21.9,0.951,413.16,239.87,409.26,2.3
2018-11-25 17:08:07,826.5,6.225,22.5,0.951,413.43,240.14,409.35,2.4
2018-11-25 17:09:07,826.6,6.24,21.9,0.951,413.52,240.05,409.17,2.4
2018-11-25 17:10:07,826.8,6.24,22.2,0.951,413.25,240.23,409.71,2.3
2018-11-25 17:11:08,826.9,6.195,22.3,0.951,413.16,239.96,409.8,2.3
2018-11-25 17:12:08,827.0,7.275,19.4,0.955,413.61,240.23,409.8,2.4
2018-11-25 17:13:09,827.1,7.275,19.0,0.955,412.89,239.87,409.53,2.3
2018-11-25 17:14:09,827.2,7.275,19.2,0.955,413.16,240.23,408.54,2.3
2018-11-25 17:15:09,827.3,6.18,22.7,0.951,412.63,239.96,408.9,2.5
2018-11-25 17:16:10,827.4,6.225,21.8,0.95,413.52,240.14,409.62,2.4
2018-11-25 17:17:10,827.5,6.21,21.8,0.951,414.15,240.41,409.89,2.4
2018-11-25 17:18:11,827.7,6.225,21.7,0.951,414.33,240.14,411.14,2.6
2018-11-25 17:19:11,827.8,6.12,22.1,0.951,414.6,240.68,410.52,2.4
2018-11-25 17:20:11,827.9,6.195,22.4,0.95,414.87,240.68,410.43,2.5
2018-11-25 17:21:12,828.0,6.195,22.4,0.951,415.14,240.86,409.62,2.3
2018-11-25 17:22:12,828.1,6.21,22.6,0.951,412.89,240.14,410.61,2.4
2018-11-25 17:23:13,828.2,6.21,22.6,0.951,415.95,241.58,410.52,2.3
2018-11-25 17:24:13,828.3,6.21,22.1,0.95,413.97,240.5,412.49,2.4
2018-11-25 17:25:13,828.4,6.195,22.2,0.951,416.13,241.13,411.23,2.7
2018-11-25 17:26:14,828.5,6.195,22.2,0.95,416.13,240.86,411.77,3.0
2018-11-25 17:27:14,828.6,6.21,21.1,0.951,414.69,240.14,412.76,2.8
2018-11-25 17:28:14,828.7,6.15,22.4,0.951,414.42,241.31,410.43,2.7
2018-11-25 17:29:15,828.9,6.285,22.1,0.95,416.31,241.22,411.32,2.7
2018-11-25 17:30:15,829.0,6.195,22.4,0.95,416.22,241.22,411.77,2.8
2018-11-25 17:31:16,829.1,6.18,22.5,0.952,413.79,240.59,411.95,2.5
2018-11-25 17:32:16,829.2,6.195,22.6,0.952,413.43,240.23,411.77,2.5
2018-11-25 17:33:16,829.3,6.165,22.4,0.951,413.79,240.23,408.27,2.5
2018-11-25 17:34:17,829.4,6.18,23.4,0.951,414.06,240.32,408.54,2.5
2018-11-25 17:35:17,829.5,6.12,22.7,0.951,411.55,239.61,408.81,2.6
2018-11-25 17:36:18,829.6,6.135,22.5,0.951,411.01,238.8,409.89,3.0
2018-11-25 17:37:18,829.7,6.165,22.8,0.95,412.18,240.05,408.01,2.6
2018-11-25 17:38:18,829.8,6.21,22.7,0.951,411.64,239.43,409.35,2.9
2018-11-25 17:39:19,829.9,6.165,22.6,0.952,411.82,238.98,409.89,2.6
2018-11-25 17:40:19,830.0,6.15,22.8,0.951,413.61,239.96,408.36,2.7
2018-11-25 17:41:20,830.2,6.15,22.9,0.951,412.54,238.89,409.62,2.5
2018-11-25 17:42:20,830.3,6.105,22.9,0.952,411.73,239.79,407.83,2.4
2018-11-25 17:43:20,830.4,6.09,22.9,0.951,411.55,239.43,408.72,2.7
2018-11-25 17:44:21,830.5,6.225,22.0,0.95,412.8,240.14,407.38,2.9
2018-11-25 17:45:21,830.6,6.165,22.8,0.952,410.92,238.8,408.99,2.8
2018-11-25 17:46:22,830.7,6.165,22.5,0.952,412.45,239.87,407.2,2.8
2018-11-25 17:47:22,830.8,6.165,23.2,0.951,412.71,239.87,406.84,2.6
2018-11-25 17:48:22,830.9,6.21,22.8,0.951,412.71,239.79,407.2,2.5
2018-11-25 17:49:23,831.0,6.195,22.5,0.951,411.19,239.07,408.1,2.6
2018-11-25 17:50:23,831.1,6.195,22.7,0.951,411.28,238.53,408.9,2.5
2018-11-25 17:51:24,831.2,6.18,22.4,0.951,412.63,239.25,407.29,2.7
2018-11-25 17:52:24,831.4,6.24,22.2,0.951,412.18,238.8,407.2,2.8
2018-11-25 17:53:24,831.5,6.165,22.7,0.951,411.91,239.25,405.49,2.5
2018-11-25 17:54:25,831.6,6.24,23.0,0.951,412.18,238.8,406.39,2.6
2018-11-25 17:55:25,831.7,6.225,22.1,0.951,411.73,238.26,407.38,3.0
2018-11-25 17:56:26,831.8,6.135,22.9,0.952,410.02,238.62,407.02,2.5
2018-11-25 17:57:26,831.9,6.195,22.1,0.951,411.91,238.8,406.66,2.8
2018-11-25 17:58:26,832.0,6.195,22.8,0.951,411.01,239.07,406.48,2.6
2018-11-25 17:59:27,832.1,7.185,19.8,0.956,409.66,237.99,407.29,2.5
2018-12-02 09:36:46,1819.3,6.09,34.3,0.952,406.43,235.57,402.0,1.9
2018-12-02 09:37:47,1819.4,6.18,33.2,0.95,406.88,236.01,402.62,1.8
2018-12-02 09:38:47,1819.5,5.955,35.2,0.95,406.52,235.57,402.18,1.8
2018-12-02 09:39:47,1819.6,5.985,33.6,0.951,405.62,235.21,401.46,1.7
2018-12-02 09:40:48,1819.7,6.885,28.4,0.957,404.63,234.67,400.65,1.8
2018-12-02 09:41:48,1819.8,6.165,34.5,0.952,404.19,234.31,400.11,1.6
2018-12-02 09:42:49,1819.9,6.195,34.4,0.952,404.01,234.13,400.11,1.9
2018-12-02 09:43:49,1820.0,6.18,34.2,0.952,403.74,234.13,399.48,1.9
2018-12-02 09:44:49,1820.1,6.165,34.1,0.954,402.66,233.68,398.59,1.6
2018-12-02 09:45:50,1820.2,6.315,34.3,0.953,402.84,233.77,398.59,1.9
2018-12-02 09:46:50,1820.3,6.33,35.7,0.953,403.11,233.59,398.86,1.8
2018-12-02 09:47:51,1820.4,6.375,35.5,0.952,402.84,233.5,398.5,1.9
2018-12-02 09:48:51,1820.5,6.36,35.6,0.952,402.66,233.41,398.5,1.9
2018-12-02 09:49:51,1820.6,6.225,34.8,0.954,401.67,232.96,397.51,1.9
2018-12-02 09:50:52,1820.7,6.36,33.2,0.952,403.38,233.95,399.31,2.0
2018-12-02 09:51:52,1820.8,6.48,34.1,0.952,402.93,233.77,398.77,2.0
2018-12-02 09:52:53,1820.9,6.27,35.1,0.953,401.4,232.69,397.06,2.2
2018-12-02 09:53:53,1821.0,6.93,29.4,0.957,402.84,233.68,398.41,2.0
2018-12-02 09:54:53,1821.1,6.42,34.0,0.952,403.11,233.68,398.68,2.2
2018-12-02 09:55:54,1821.2,6.375,33.6,0.953,402.48,233.32,398.23,2.0
2018-12-02 09:56:54,1821.3,6.615,35.7,0.953,402.93,233.77,398.68,2.0
2018-12-02 09:57:55,1821.4,6.675,33.5,0.953,404.54,234.49,400.56,2.0
2018-12-02 09:58:55,1821.5,6.315,34.7,0.952,404.63,234.67,400.38,1.9
2018-12-02 09:59:55,1821.6,6.465,36.1,0.953,405.35,234.85,400.83,1.9
2018-12-02 10:00:56,1821.7,6.39,35.8,0.953,404.01,234.22,399.75,2.0
2018-12-02 10:01:56,1821.8,6.6,37.2,0.953,404.1,234.13,399.75,1.9
2018-12-02 10:02:56,1821.9,6.78,35.1,0.954,403.83,233.95,399.4,1.7
2018-12-02 10:03:57,1822.0,6.57,34.0,0.952,403.47,233.86,399.22,2.0
2018-12-02 10:04:57,1822.1,6.48,36.3,0.952,403.65,234.04,399.31,1.8
2018-12-02 10:05:58,1822.2,6.66,33.6,0.952,402.48,233.23,398.32,1.8
2018-12-02 10:06:58,1822.3,7.395,29.3,0.957,403.56,233.95,399.22,1.9
2018-12-02 10:07:58,1822.4,6.75,35.6,0.952,402.66,233.5,398.41,1.7
2018-12-02 10:08:59,1822.5,6.675,34.5,0.953,401.94,232.87,397.69,1.8
2018-12-02 10:09:59,1822.6,6.735,36.7,0.952,401.04,232.42,396.7,2.0
2018-12-02 10:11:00,1822.7,6.555,35.2,0.952,401.31,232.69,396.97,1.9
2018-12-02 10:12:00,1822.8,6.57,35.9,0.951,401.31,232.69,397.06,2.0
2018-12-02 10:13:00,1822.9,7.395,31.2,0.955,400.68,232.33,396.44,1.8
2018-12-02 10:14:01,1823.0,6.66,35.3,0.953,400.24,231.88,396.08,2.0
2018-12-02 10:15:01,1823.1,6.75,36.1,0.953,399.79,231.71,395.36,1.8
2018-12-02 10:16:02,1823.2,6.915,36.1,0.953,399.7,231.62,395.45,2.0
2018-12-02 10:17:02,1823.3,6.75,36.7,0.952,400.06,231.88,395.72,1.8
2018-12-02 10:18:02,1823.4,6.75,35.9,0.952,399.34,231.44,394.82,1.9
2018-12-02 10:19:03,1823.5,6.735,35.9,0.951,401.13,232.51,396.88,1.7
2018-12-02 10:20:03,1823.6,6.84,36.1,0.953,401.22,232.51,397.06,1.9
2018-12-02 10:21:04,1823.7,6.735,35.2,0.954,400.68,232.33,396.61,2.0
2018-12-02 10:22:04,1823.8,6.825,36.3,0.952,400.24,231.88,396.17,1.9
2018-12-02 10:23:04,1823.9,6.645,35.8,0.954,400.5,232.33,396.35,1.9
2018-12-02 10:24:05,1824.0,6.735,35.2,0.952,400.86,232.42,396.7,1.9
2018-12-02 10:25:05,1824.1,6.765,36.3,0.953,402.03,232.96,397.87,1.8
2018-12-02 10:26:06,1824.2,6.885,35.2,0.954,401.94,232.87,397.78,1.9
2018-12-02 10:27:06,1824.3,6.675,35.3,0.952,403.11,233.59,398.95,1.8
2018-12-02 10:28:06,1824.4,6.63,34.9,0.953,403.02,233.5,398.86,1.7
2018-12-02 10:29:07,1824.5,6.735,35.3,0.951,402.21,233.14,398.05,1.9
2018-12-02 10:30:07,1824.6,6.75,36.3,0.952,401.94,232.87,397.78,2.1
2018-12-02 10:31:07,1824.7,6.675,37.1,0.953,401.31,232.42,397.06,2.1
2018-12-02 10:32:08,1824.8,6.78,37.3,0.952,399.88,231.62,395.54,2.0
2018-12-02 10:33:08,1824.9,6.765,35.6,0.954,400.77,232.15,396.53,2.0
2018-12-02 10:34:09,1825.0,6.63,35.8,0.952,400.77,232.33,396.44,2.0
2018-12-02 10:35:09,1825.1,6.825,34.5,0.955,400.33,232.06,396.26,1.9
2018-12-02 10:36:09,1825.2,6.9,37.1,0.953,400.86,232.24,396.88,1.8
2018-12-02 10:37:10,1825.3,6.915,36.2,0.953,400.42,232.06,396.44,1.9
2018-12-02 10:38:10,1825.4,6.945,37.1,0.953,401.85,232.78,397.87,1.9
2018-12-02 10:39:11,1825.5,7.05,35.6,0.953,401.58,232.78,397.51,1.7
2018-12-02 10:40:11,1825.6,6.975,34.7,0.952,400.42,232.06,396.44,1.9
2018-12-02 10:41:11,1825.7,7.035,35.7,0.954,400.59,232.06,396.61,1.9
2018-12-02 10:42:12,1825.8,6.81,34.5,0.952,400.95,232.42,396.97,1.8
2018-12-02 10:43:12,1825.9,6.795,36.1,0.951,400.15,231.97,396.17,1.8
2018-12-02 10:44:13,1826.0,6.855,35.8,0.951,400.59,232.24,396.79,1.7
2018-12-02 10:45:13,1826.1,6.81,37.0,0.95,401.49,232.6,397.42,1.8
2018-12-02 10:46:13,1826.3,6.915,36.0,0.953,401.94,232.78,397.69,1.9
2018-12-02 10:47:14,1826.4,6.825,36.3,0.953,400.24,231.88,396.08,1.6
2018-12-02 10:48:14,1826.5,6.795,35.8,0.953,401.49,232.69,397.33,1.9
2018-12-02 10:49:15,1826.6,6.615,34.1,0.951,401.31,232.51,397.06,1.7
2018-12-02 10:50:15,1826.7,6.87,36.6,0.953,401.04,232.42,396.7,1.8
2018-12-02 10:51:15,1826.8,6.795,35.1,0.951,400.86,232.24,396.53,1.8
2018-12-02 10:52:16,1826.9,6.87,36.3,0.953,402.3,233.05,398.14,1.8
2018-12-02 10:53:16,1827.0,7.05,36.8,0.953,401.94,232.87,397.69,1.8
2018-12-02 10:54:17,1827.1,7.245,35.3,0.951,401.31,232.42,396.97,1.9
2018-12-02 10:55:17,1827.2,7.365,36.1,0.953,401.67,232.69,397.42,2.0
2018-12-02 10:56:17,1827.3,7.44,36.2,0.951,400.77,232.24,396.35,1.6
2018-12-02 10:57:18,1827.4,7.74,35.3,0.952,401.13,232.6,397.15,2.0
2018-12-02 10:58:18,1827.5,6.375,24.0,0.959,400.86,232.42,396.7,1.9
2018-12-02 10:59:19,1827.6,6.3,23.9,0.959,400.42,232.15,396.26,1.9
2018-12-02 11:00:19,1827.7,6.12,23.6,0.958,400.42,232.15,396.26,1.7
2018-12-02 11:01:19,1827.8,6.3,24.5,0.959,401.67,232.78,397.51,1.9
2018-12-02 11:02:20,1827.9,6.315,23.9,0.96,400.77,232.42,396.53,1.7
2018-12-02 11:03:20,1828.0,6.36,25.0,0.96,401.22,232.51,396.97,1.9
2018-12-02 11:04:21,1828.1,6.225,23.3,0.96,400.33,232.24,396.17,1.9
2018-12-02 11:05:21,1828.3,6.36,25.1,0.96,401.04,232.6,396.79,1.9
2018-12-02 11:06:21,1828.4,6.27,24.0,0.96,399.7,231.71,395.45,1.9
2018-12-02 11:07:22,1828.5,6.225,22.7,0.96,400.77,232.33,396.35,1.8
2018-12-02 11:08:22,1828.6,6.195,25.4,0.959,401.4,232.69,396.97,2.0
2018-12-02 11:09:22,1828.7,6.375,24.0,0.96,401.85,232.96,397.6,1.8
2018-12-02 11:10:23,1828.8,6.57,23.3,0.961,400.24,232.15,396.08,1.8
2018-12-02 11:11:23,1828.9,7.65,21.2,0.964,400.5,232.24,396.26,1.8
2018-12-02 11:12:24,1829.0,6.66,23.5,0.961,399.97,231.88,395.63,1.9
2018-12-02 11:13:24,1829.1,6.6,24.8,0.961,400.68,232.24,396.26,2.0
2018-12-02 11:14:24,1829.2,6.63,23.9,0.961,401.76,232.78,397.69,2.0
2018-12-02 11:15:25,1829.3,6.6,24.1,0.961,399.16,231.44,395.0,1.8
2018-12-02 11:16:25,1829.4,6.495,24.8,0.96,398.98,231.44,394.82,1.8
2018-12-02 11:17:26,1829.5,6.645,23.9,0.96,398.71,231.26,394.37,1.9
2018-12-02 11:18:26,1829.6,6.57,23.8,0.962,399.79,231.88,395.45,2.0
2018-12-02 11:19:26,1829.8,6.6,23.4,0.961,399.25,231.71,395.09,2.0
2018-12-02 11:20:27,1829.9,6.66,23.0,0.962,399.52,231.62,395.09,2.0
2018-12-02 11:21:27,1830.0,6.795,24.3,0.961,399.34,231.62,394.82,2.0
2018-12-02 11:22:28,1830.1,6.69,24.8,0.961,398.62,231.44,394.64,2.0
2018-12-02 11:23:28,1830.2,6.78,23.5,0.96,398.44,231.17,394.1,1.9
2018-12-02 11:24:28,1830.3,7.695,21.7,0.963,400.5,232.33,395.99,1.9
2018-12-02 11:25:29,1830.4,6.63,23.0,0.96,399.61,231.8,395.27,2.1
2018-12-02 11:26:29,1830.5,6.495,23.0,0.96,400.06,232.15,395.9,2.0
2018-12-02 11:27:30,1830.6,6.615,23.2,0.962,399.79,231.71,395.45,2.0
2018-12-02 11:28:30,1830.7,6.63,23.7,0.962,400.24,231.97,395.72,2.0
2018-12-02 11:29:30,1830.8,6.69,23.3,0.96,400.24,232.06,395.81,1.7
2018-12-02 11:30:31,1830.9,7.155,23.3,0.964,400.15,232.33,395.63,1.8
2018-12-02 11:31:31,1831.0,4.11,29.6,0.961,400.24,232.06,395.63,1.8
2018-12-02 11:32:32,1831.1,6.645,28.2,0.955,401.04,232.96,396.26,1.9
2018-12-02 11:33:32,1831.1,6.51,28.7,0.958,400.5,232.6,395.72,1.9
